I,Elev_Rel
10710,7
10711,7
10712,5
10713,7
10714,7
10715,7
10716,8
10717,8
10718,8
10719,10
10720,10
10721,10
10722,9
10723,6
10724,6
10725,6
10726,6
10727,6
10728,7
10729,7
10730,7
10731,8
10732,8
10733,8
10734,9
10735,6
10736,6
10737,7
10738,7
10739,7
10740,8
10741,8
10742,8
10743,10
10744,10
10745,10
10746,10
10747,10
10748,10
10749,10
10750,10
10751,10
10752,0
10753,0
10754,0
10755,0
10756,0
10757,1
10758,1
10759,1
10760,1
10761,1
10762,1
10763,3
10764,3
10765,3
10766,4
10767,4
10768,4
10769,6
10770,6
10771,6
10772,8
10773,8
10774,8
10775,9
10776,9
10777,9
10778,11
10779,11
10780,11
10781,11
10782,11
10783,11
10784,12
10785,12
10786,12
10787,13
10788,13
10789,13
10790,14
10791,14
10792,14
10793,15
10794,15
10795,14
10796,14
10797,14
10798,14
10799,13
10800,13
10801,13
10802,13
10803,13
10804,13
10805,12
10806,12
10807,12
10808,11
10809,11
10810,11
10811,10
10812,10
10813,10
10814,8
10815,8
10816,8
10817,9
10818,9
10819,9
10820,9
10821,9
10822,5
10823,6
10824,6
10825,6
10826,6
10827,6
10828,6
10829,5
10830,5
10831,5
10832,4
10833,4
10834,4
10835,4
10836,3
10837,3
10838,2
10839,1
10840,1
10841,1
10842,0
10843,0
10844,0
10845,0
10846,0
10847,0
10848,0
10849,0
10850,0
10851,0
10852,0
10853,0
10854,0
10855,0
10856,0
10857,0
10858,0
10859,0
10860,0
10861,0
10862,0
10863,0
10864,0
10865,0
10866,0
10867,0
10868,0
10869,0
10870,0
10871,0
10872,0
10873,0
10874,0
10875,1
10876,1
10877,1
10878,2
10879,2
10880,2
10881,2
10882,2
10883,2
10884,3
10885,3
10886,1
10887,3
10888,3
10889,3
10890,4
10891,4
10892,4
10893,7
10894,7
10895,5
10896,4
10897,4
10898,4
10899,6
10900,6
10901,6
10902,7
10903,7
10904,5
10905,7
10906,7
10907,7
10908,8
10909,8
10910,8
10911,10
10912,10
10913,10
10914,9
10915,6
10916,6
10917,6
10918,6
10919,6
10920,7
10921,7
10922,7
10923,8
10924,8
10925,8
10926,9
10927,6
10928,6
10929,7
10930,7
10931,7
10932,8
10933,8
10934,8
10935,10
10936,10
10937,10
10938,10
10939,10
10940,10
10941,10
10942,10
10943,10
10944,0
10945,0
10946,0
10947,0
10948,0
10949,1
10950,1
10951,1
10952,1
10953,1
10954,1
10955,3
10956,3
10957,3
10958,4
10959,4
10960,4
10961,6
10962,6
10963,6
10964,8
10965,8
10966,8
10967,9
10968,9
10969,9
10970,11
10971,11
10972,11
10973,11
10974,11
10975,11
10976,12
10977,12
10978,12
10979,13
10980,13
10981,13
10982,14
10983,14
10984,14
10985,15
10986,15
10987,14
10988,14
10989,14
10990,14
10991,13
10992,13
10993,13
10994,13
10995,13
10996,13
10997,12
10998,12
10999,12
11000,11
11001,11
11002,11
11003,10
11004,10
11005,10
11006,8
11007,8
11008,8
11009,9
11010,9
11011,9
11012,9
11013,9
11014,9
11015,10
11016,10
11017,6
11018,6
11019,6
11020,6
11021,5
11022,5
11023,5
11024,4
11025,4
11026,4
11027,4
11028,3
11029,3
11030,2
11031,1
11032,1
11033,1
11034,0
11035,0
11036,0
11037,0
11038,0
11039,0
11040,0
11041,0
11042,0
11043,0
11044,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,0
11051,0
11052,0
11053,0
11054,0
11055,0
11056,0
11057,0
11058,0
11059,0
11060,0
11061,0
11062,0
11063,0
11064,0
11065,0
11066,0
11067,1
11068,1
11069,1
11070,2
11071,2
11072,2
11073,2
11074,2
11075,2
11076,3
11077,3
11078,1
11079,3
11080,3
11081,3
11082,4
11083,4
11084,4
11085,7
11086,7
11087,5
11088,4
11089,4
11090,4
11091,6
11092,6
11093,6
11094,7
11095,7
11096,5
11097,7
11098,7
11099,7
11100,8
11101,8
11102,8
11103,10
11104,10
11105,10
11106,9
11107,6
11108,6
11109,6
11110,6
11111,6
11112,7
11113,7
11114,7
11115,8
11116,8
11117,8
11118,9
11119,6
11120,6
11121,7
11122,7
11123,7
11124,8
11125,8
11126,8
11127,10
11128,10
11129,10
11130,10
11131,10
11132,10
11133,10
11134,10
11135,10
11136,0
11137,0
11138,0
11139,0
11140,0
11141,0
11142,0
11143,0
11144,0
11145,0
11146,0
11147,0
11148,0
11149,0
11150,1
11151,1
11152,1
11153,3
11154,3
11155,3
11156,4
11157,4
11158,4
11159,6
11160,6
11161,6
11162,7
11163,7
11164,7
11165,8
11166,8
11167,8
11168,10
11169,10
11170,10
11171,11
11172,11
11173,11
11174,13
11175,13
11176,13
11177,14
11178,14
11179,13
11180,13
11181,13
11182,13
11183,13
11184,13
11185,13
11186,13
11187,13
11188,13
11189,12
11190,12
11191,12
11192,11
11193,11
11194,11
11195,9
11196,9
11197,9
11198,8
11199,8
11200,8
11201,9
11202,9
11203,9
11204,9
11205,9
11206,9
11207,10
11208,10
11209,10
11210,10
11211,9
11212,6
11213,5
11214,5
11215,5
11216,4
11217,4
11218,4
11219,3
11220,2
11221,2
11222,1
11223,0
11224,0
11225,0
11226,0
11227,0
11228,0
11229,1
11230,1
11231,1
11232,0
11233,1
11234,1
11235,0
11236,0
11237,0
11238,0
11239,0
11240,0
11241,0
11242,0
11243,0
11244,0
11245,0
11246,0
11247,0
11248,0
11249,0
11250,0
11251,0
11252,0
11253,0
11254,0
11255,0
11256,0
11257,0
11258,0
11259,0
11260,0
11261,0
11262,0
11263,0
11264,0
11265,1
11266,1
11267,1
11268,1
11269,1
11270,0
11271,1
11272,1
11273,1
11274,2
11275,2
11276,2
11277,2
11278,2
11279,1
11280,1
11281,1
11282,1
11283,2
11284,2
11285,2
11286,4
11287,4
11288,1
11289,3
11290,3
11291,3
11292,4
11293,4
11294,4
11295,6
11296,6
11297,6
11298,6
11299,3
11300,3
11301,4
11302,4
11303,4
11304,4
11305,4
11306,4
11307,5
11308,5
11309,5
11310,6
11311,3
11312,3
11313,5
11314,5
11315,5
11316,6
11317,6
11318,6
11319,8
11320,8
11321,8
11322,8
11323,8
11324,8
11325,8
11326,8
11327,8
11328,0
11329,0
11330,0
11331,0
11332,0
11333,0
11334,0
11335,0
11336,0
11337,0
11338,0
11339,0
11340,0
11341,0
11342,1
11343,1
11344,1
11345,3
11346,3
11347,3
11348,4
11349,4
11350,4
11351,6
11352,6
11353,6
11354,7
11355,7
11356,7
11357,8
11358,8
11359,8
11360,10
11361,10
11362,10
11363,11
11364,11
11365,11
11366,13
11367,13
11368,13
11369,14
11370,14
11371,13
11372,13
11373,13
11374,13
11375,13
11376,13
11377,13
11378,13
11379,13
11380,13
11381,12
11382,12
11383,12
11384,11
11385,11
11386,11
11387,9
11388,9
11389,9
11390,8
11391,8
11392,8
11393,9
11394,9
11395,9
11396,9
11397,9
11398,9
11399,10
11400,10
11401,10
11402,10
11403,9
11404,9
11405,10
11406,5
11407,5
11408,4
11409,4
11410,4
11411,3
11412,2
11413,2
11414,1
11415,0
11416,0
11417,0
11418,0
11419,0
11420,0
11421,1
11422,1
11423,1
11424,0
11425,1
11426,1
11427,0
11428,0
11429,0
11430,0
11431,0
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,0
11442,0
11443,0
11444,0
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,0
11457,1
11458,1
11459,1
11460,1
11461,1
11462,0
11463,1
11464,1
11465,1
11466,2
11467,2
11468,2
11469,2
11470,2
11471,1
11472,1
11473,1
11474,1
11475,2
11476,2
11477,2
11478,4
11479,4
11480,1
11481,3
11482,3
11483,3
11484,4
11485,4
11486,4
11487,6
11488,6
11489,6
11490,6
11491,3
11492,3
11493,4
11494,4
11495,4
11496,4
11497,4
11498,4
11499,5
11500,5
11501,5
11502,6
11503,3
11504,3
11505,5
11506,5
11507,5
11508,6
11509,6
11510,6
11511,8
11512,8
11513,8
11514,8
11515,8
11516,8
11517,8
11518,8
11519,8
11520,0
11521,0
11522,0
11523,0
11524,0
11525,0
11526,0
11527,0
11528,0
11529,0
11530,0
11531,0
11532,0
11533,0
11534,1
11535,1
11536,1
11537,3
11538,3
11539,3
11540,4
11541,4
11542,4
11543,6
11544,6
11545,6
11546,7
11547,7
11548,7
11549,8
11550,8
11551,8
11552,10
11553,10
11554,10
11555,11
11556,11
11557,11
11558,13
11559,13
11560,13
11561,14
11562,14
11563,13
11564,13
11565,13
11566,13
11567,13
11568,13
11569,13
11570,13
11571,13
11572,13
11573,12
11574,12
11575,12
11576,11
11577,11
11578,11
11579,9
11580,9
11581,9
11582,8
11583,8
11584,8
11585,9
11586,9
11587,9
11588,9
11589,9
11590,9
11591,10
11592,10
11593,10
11594,10
11595,9
11596,9
11597,10
11598,10
11599,10
11600,4
11601,4
11602,4
11603,3
11604,2
11605,2
11606,1
11607,0
11608,0
11609,0
11610,0
11611,0
11612,0
11613,1
11614,1
11615,1
11616,0
11617,1
11618,1
11619,0
11620,0
11621,0
11622,0
11623,0
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,0
11631,0
11632,0
11633,0
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,0
11645,0
11646,0
11647,0
11648,0
11649,1
11650,1
11651,1
11652,1
11653,1
11654,0
11655,1
11656,1
11657,1
11658,2
11659,2
11660,2
11661,2
11662,2
11663,1
11664,1
11665,1
11666,1
11667,2
11668,2
11669,2
11670,4
11671,4
11672,1
11673,3
11674,3
11675,3
11676,4
11677,4
11678,4
11679,6
11680,6
11681,6
11682,6
11683,3
11684,3
11685,4
11686,4
11687,4
11688,4
11689,4
11690,4
11691,5
11692,5
11693,5
11694,6
11695,3
11696,3
11697,5
11698,5
11699,5
11700,6
11701,6
11702,6
11703,8
11704,8
11705,8
11706,8
11707,8
11708,8
11709,8
11710,8
11711,8
11712,1
11713,1
11714,1
11715,1
11716,1
11717,0
11718,0
11719,0
11720,0
11721,0
11722,0
11723,0
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,0
11731,0
11732,2
11733,2
11734,2
11735,3
11736,3
11737,3
11738,4
11739,4
11740,4
11741,5
11742,5
11743,5
11744,7
11745,7
11746,7
11747,9
11748,8
11749,8
11750,11
11751,11
11752,11
11753,12
11754,12
11755,11
11756,12
11757,12
11758,12
11759,13
11760,13
11761,13
11762,12
11763,12
11764,12
11765,11
11766,11
11767,11
11768,10
11769,10
11770,10
11771,9
11772,9
11773,9
11774,8
11775,8
11776,8
11777,9
11778,9
11779,9
11780,10
11781,10
11782,10
11783,10
11784,10
11785,10
11786,10
11787,9
11788,9
11789,10
11790,10
11791,10
11792,10
11793,10
11794,4
11795,3
11796,2
11797,2
11798,1
11799,0
11800,0
11801,0
11802,1
11803,1
11804,1
11805,2
11806,2
11807,2
11808,1
11809,1
11810,1
11811,1
11812,1
11813,1
11814,1
11815,1
11816,1
11817,1
11818,1
11819,1
11820,1
11821,1
11822,1
11823,1
11824,1
11825,1
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,1
11834,1
11835,0
11836,0
11837,0
11838,0
11839,0
11840,0
11841,0
11842,0
11843,0
11844,0
11845,0
11846,1
11847,0
11848,0
11849,0
11850,0
11851,0
11852,0
11853,0
11854,0
11855,0
11856,0
11857,0
11858,0
11859,0
11860,0
11861,0
11862,1
11863,1
11864,0
11865,0
11866,0
11867,0
11868,1
11869,1
11870,1
11871,4
11872,4
11873,4
11874,3
11875,0
11876,0
11877,1
11878,1
11879,1
11880,2
11881,2
11882,2
11883,3
11884,3
11885,3
11886,4
11887,1
11888,1
11889,2
11890,2
11891,2
11892,4
11893,4
11894,4
11895,6
11896,6
11897,6
11898,6
11899,6
11900,6
11901,6
11902,6
11903,6
11904,1
11905,1
11906,1
11907,1
11908,1
11909,0
11910,0
11911,0
11912,0
11913,0
11914,0
11915,0
11916,0
11917,0
11918,0
11919,0
11920,0
11921,0
11922,0
11923,0
11924,2
11925,2
11926,2
11927,3
11928,3
11929,3
11930,4
11931,4
11932,4
11933,5
11934,5
11935,5
11936,7
11937,7
11938,7
11939,9
11940,8
11941,8
11942,11
11943,11
11944,11
11945,12
11946,12
11947,11
11948,12
11949,12
11950,12
11951,13
11952,13
11953,13
11954,12
11955,12
11956,12
11957,11
11958,11
11959,11
11960,10
11961,10
11962,10
11963,9
11964,9
11965,9
11966,8
11967,8
11968,8
11969,9
11970,9
11971,9
11972,10
11973,10
11974,10
11975,10
11976,10
11977,10
11978,10
11979,9
11980,9
11981,10
11982,10
11983,10
11984,10
11985,10
11986,10
11987,11
11988,2
11989,2
11990,1
11991,0
11992,0
11993,0
11994,1
11995,1
11996,1
11997,2
11998,2
11999,2
12000,1
12001,1
12002,1
12003,1
12004,1
12005,1
12006,1
12007,1
12008,1
12009,1
12010,1
12011,1
12012,1
12013,1
12014,1
12015,1
12016,1
12017,1
12018,1
12019,1
12020,1
12021,1
12022,1
12023,1
12024,1
12025,1
12026,1
12027,0
12028,0
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,0
12036,0
12037,0
12038,1
12039,0
12040,0
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,0
12048,0
12049,0
12050,0
12051,0
12052,0
12053,0
12054,1
12055,1
12056,0
12057,0
12058,0
12059,0
12060,1
12061,1
12062,1
12063,4
12064,4
12065,4
12066,3
12067,0
12068,0
12069,1
12070,1
12071,1
12072,2
12073,2
12074,2
12075,3
12076,3
12077,3
12078,4
12079,1
12080,1
12081,2
12082,2
12083,2
12084,4
12085,4
12086,4
12087,6
12088,6
12089,6
12090,6
12091,6
12092,6
12093,6
12094,6
12095,6
12096,1
12097,1
12098,1
12099,1
12100,1
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,2
12117,2
12118,2
12119,3
12120,3
12121,3
12122,4
12123,4
12124,4
12125,5
12126,5
12127,5
12128,7
12129,7
12130,7
12131,9
12132,8
12133,8
12134,11
12135,11
12136,11
12137,12
12138,12
12139,11
12140,12
12141,12
12142,12
12143,13
12144,13
12145,13
12146,12
12147,12
12148,12
12149,11
12150,11
12151,11
12152,10
12153,10
12154,10
12155,9
12156,9
12157,9
12158,8
12159,8
12160,8
12161,9
12162,9
12163,9
12164,10
12165,10
12166,10
12167,10
12168,10
12169,10
12170,10
12171,9
12172,9
12173,10
12174,10
12175,10
12176,10
12177,10
12178,10
12179,11
12180,11
12181,2
12182,1
12183,0
12184,0
12185,0
12186,1
12187,1
12188,1
12189,2
12190,2
12191,2
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,1
12202,1
12203,1
12204,1
12205,1
12206,1
12207,1
12208,1
12209,1
12210,1
12211,1
12212,1
12213,1
12214,1
12215,1
12216,1
12217,1
12218,1
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,0
12226,0
12227,0
12228,0
12229,0
12230,1
12231,0
12232,0
12233,0
12234,0
12235,0
12236,0
12237,0
12238,0
12239,0
12240,0
12241,0
12242,0
12243,0
12244,0
12245,0
12246,1
12247,1
12248,0
12249,0
12250,0
12251,0
12252,1
12253,1
12254,1
12255,4
12256,4
12257,4
12258,3
12259,0
12260,0
12261,1
12262,1
12263,1
12264,2
12265,2
12266,2
12267,3
12268,3
12269,3
12270,4
12271,1
12272,1
12273,2
12274,2
12275,2
12276,4
12277,4
12278,4
12279,6
12280,6
12281,6
12282,6
12283,6
12284,6
12285,6
12286,6
12287,6
12288,3
12289,3
12290,2
12291,2
12292,2
12293,1
12294,1
12295,1
12296,0
12297,0
12298,0
12299,0
12300,0
12301,0
12302,0
12303,0
12304,0
12305,0
12306,0
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,1
12315,1
12316,1
12317,2
12318,2
12319,2
12320,4
12321,4
12322,4
12323,5
12324,5
12325,5
12326,8
12327,8
12328,8
12329,10
12330,10
12331,9
12332,10
12333,10
12334,10
12335,11
12336,11
12337,11
12338,11
12339,11
12340,11
12341,10
12342,10
12343,10
12344,9
12345,9
12346,9
12347,8
12348,8
12349,8
12350,7
12351,7
12352,7
12353,8
12354,8
12355,8
12356,9
12357,9
12358,9
12359,10
12360,10
12361,10
12362,10
12363,9
12364,9
12365,10
12366,10
12367,10
12368,10
12369,10
12370,10
12371,11
12372,11
12373,11
12374,11
12375,0
12376,0
12377,1
12378,2
12379,2
12380,1
12381,2
12382,2
12383,2
12384,2
12385,2
12386,2
12387,1
12388,1
12389,1
12390,1
12391,1
12392,1
12393,1
12394,1
12395,1
12396,1
12397,1
12398,1
12399,2
12400,2
12401,2
12402,2
12403,2
12404,2
12405,2
12406,2
12407,2
12408,2
12409,2
12410,2
12411,2
12412,2
12413,1
12414,1
12415,1
12416,1
12417,2
12418,2
12419,2
12420,1
12421,0
12422,0
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,1
12432,1
12433,1
12434,1
12435,0
12436,0
12437,0
12438,0
12439,0
12440,2
12441,1
12442,1
12443,1
12444,0
12445,0
12446,0
12447,2
12448,2
12449,2
12450,1
12451,1
12452,1
12453,0
12454,0
12455,0
12456,0
12457,0
12458,0
12459,1
12460,1
12461,1
12462,2
12463,0
12464,0
12465,1
12466,1
12467,1
12468,2
12469,2
12470,2
12471,4
12472,4
12473,4
12474,4
12475,4
12476,4
12477,4
12478,4
12479,4
12480,3
12481,3
12482,2
12483,2
12484,2
12485,1
12486,1
12487,1
12488,0
12489,0
12490,0
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,0
12499,0
12500,0
12501,0
12502,0
12503,0
12504,0
12505,0
12506,1
12507,1
12508,1
12509,2
12510,2
12511,2
12512,4
12513,4
12514,4
12515,5
12516,5
12517,5
12518,8
12519,8
12520,8
12521,10
12522,10
12523,9
12524,10
12525,10
12526,10
12527,11
12528,11
12529,11
12530,11
12531,11
12532,11
12533,10
12534,10
12535,10
12536,9
12537,9
12538,9
12539,8
12540,8
12541,8
12542,7
12543,7
12544,7
12545,8
12546,8
12547,8
12548,9
12549,9
12550,9
12551,10
12552,10
12553,10
12554,10
12555,9
12556,9
12557,10
12558,10
12559,10
12560,10
12561,10
12562,10
12563,11
12564,11
12565,11
12566,11
12567,11
12568,0
12569,1
12570,2
12571,2
12572,1
12573,2
12574,2
12575,2
12576,2
12577,2
12578,2
12579,1
12580,1
12581,1
12582,1
12583,1
12584,1
12585,1
12586,1
12587,1
12588,1
12589,1
12590,1
12591,2
12592,2
12593,2
12594,2
12595,2
12596,2
12597,2
12598,2
12599,2
12600,2
12601,2
12602,2
12603,2
12604,2
12605,1
12606,1
12607,1
12608,1
12609,2
12610,2
12611,2
12612,1
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,1
12624,1
12625,1
12626,1
12627,0
12628,0
12629,0
12630,0
12631,0
12632,2
12633,1
12634,1
12635,1
12636,0
12637,0
12638,0
12639,2
12640,2
12641,2
12642,1
12643,1
12644,1
12645,0
12646,0
12647,0
12648,0
12649,0
12650,0
12651,1
12652,1
12653,1
12654,2
12655,0
12656,0
12657,1
12658,1
12659,1
12660,2
12661,2
12662,2
12663,4
12664,4
12665,4
12666,4
12667,4
12668,4
12669,4
12670,4
12671,4
12672,3
12673,3
12674,2
12675,2
12676,2
12677,1
12678,1
12679,1
12680,0
12681,0
12682,0
12683,0
12684,0
12685,0
12686,0
12687,0
12688,0
12689,0
12690,0
12691,0
12692,0
12693,0
12694,0
12695,0
12696,0
12697,0
12698,1
12699,1
12700,1
12701,2
12702,2
12703,2
12704,4
12705,4
12706,4
12707,5
12708,5
12709,5
12710,8
12711,8
12712,8
12713,10
12714,10
12715,9
12716,10
12717,10
12718,10
12719,11
12720,11
12721,11
12722,11
12723,11
12724,11
12725,10
12726,10
12727,10
12728,9
12729,9
12730,9
12731,8
12732,8
12733,8
12734,7
12735,7
12736,7
12737,8
12738,8
12739,8
12740,9
12741,9
12742,9
12743,10
12744,10
12745,10
12746,10
12747,9
12748,9
12749,10
12750,10
12751,10
12752,10
12753,10
12754,10
12755,11
12756,11
12757,11
12758,11
12759,11
12760,11
12761,1
12762,2
12763,2
12764,1
12765,2
12766,2
12767,2
12768,2
12769,2
12770,2
12771,1
12772,1
12773,1
12774,1
12775,1
12776,1
12777,1
12778,1
12779,1
12780,1
12781,1
12782,1
12783,2
12784,2
12785,2
12786,2
12787,2
12788,2
12789,2
12790,2
12791,2
12792,2
12793,2
12794,2
12795,2
12796,2
12797,1
12798,1
12799,1
12800,1
12801,2
12802,2
12803,2
12804,1
12805,0
12806,0
12807,0
12808,0
12809,0
12810,0
12811,0
12812,0
12813,0
12814,0
12815,1
12816,1
12817,1
12818,1
12819,0
12820,0
12821,0
12822,0
12823,0
12824,2
12825,1
12826,1
12827,1
12828,0
12829,0
12830,0
12831,2
12832,2
12833,2
12834,1
12835,1
12836,1
12837,0
12838,0
12839,0
12840,0
12841,0
12842,0
12843,1
12844,1
12845,1
12846,2
12847,0
12848,0
12849,1
12850,1
12851,1
12852,2
12853,2
12854,2
12855,4
12856,4
12857,4
12858,4
12859,4
12860,4
12861,4
12862,4
12863,4
12864,4
12865,4
12866,3
12867,3
12868,3
12869,2
12870,2
12871,2
12872,1
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,0
12895,0
12896,1
12897,1
12898,1
12899,2
12900,2
12901,2
12902,4
12903,4
12904,4
12905,6
12906,6
12907,5
12908,7
12909,7
12910,7
12911,8
12912,8
12913,8
12914,8
12915,8
12916,8
12917,8
12918,8
12919,8
12920,7
12921,7
12922,7
12923,7
12924,7
12925,7
12926,6
12927,6
12928,6
12929,8
12930,8
12931,8
12932,9
12933,9
12934,9
12935,9
12936,9
12937,9
12938,9
12939,9
12940,9
12941,10
12942,10
12943,10
12944,10
12945,10
12946,10
12947,11
12948,11
12949,11
12950,12
12951,12
12952,12
12953,12
12954,12
12955,2
12956,2
12957,3
12958,3
12959,3
12960,2
12961,3
12962,3
12963,2
12964,2
12965,2
12966,2
12967,2
